raw_pattern,count
F1357F E1537D R1923H P2500P,1
R1480Q F52F,1
Q29Q E136E,1
D1618Y E1320D,1
V1571F E1084D R1048Q,1
E1759* R1051H E528K V350V,1
R45Q E665K D767N D2600G,1
G1145D K1023N I283I T116T A2V,1
A1636A T1064T E1020* I283I,1
K1760N E1152D Q1009H K955N E171D E65K,1
D34Y R373Q,1
S2291L L1738I E1364* P207P,1
R20Q E336* K412Q,1
I217L D379Y R406Q,1
D1552N P1523P E1267D F1169L R947C,1
E5K S60F F247V K474K,1
N72H L268L,1
S504Y S1345L,1
D1274N R1003* R809S L629L,1
R46I K338N,1
R56C S371L S903L,1
A511V E380* A124V,1
E26K R104C,1
F96L R424C,1
R440* A1530D Y1607*,1
L294I R469C,1
N510N N626H,1
G1317* S767Y R558I S357L,1
E176* R269Q,1
R1220Q L313L,1
T1836A S1709Y E1542* S1307Y Q1119H,1
E74A D165Y E209K R286K G1124*,1
I73I S250L R322W S618L S710N,1
S818I S932L,1
G836G L98L,1
F1383C L1177I,1
R499* S363Y D230N,1
R352H R801Q,1
S1454S K1245Q K1172T R656Q D152N,1
K98T V673F,1
K78R R309I E547*,1
V360V F323C,1
S171Y R140H,1
S1212Y E628D,1
S47Y W332C,1
R410* D123N,1
R211I S381Y D620Y,1
A668A S310S D244N,1
G47* D893N,1
R192C F1109F,1
F195F Y489C,1
E322K V191I,1
S25L R84C R390H,1
E639D R337Q,1
F609F D257Y K144Q,1
I94I E401D,1
R452W L380I,1
R1030Q R803R,1
R173C S125F D91N,1
E135* F245L R276*,1
G364D K506N,1
R639C V1647V R3007Q,1
R6575* A6331S S5306* F5187F L4967I L4914V K4124K R2518* E2203K L1803R P891P S481P,1
E976* V738V A554V,1
F1112L G845E,1
R193C F177F,1
V1508G E706* D110N,1
P322P S556N R1364R,1
F1887L S1349L E43*,1
S151Y S95Y,1
E485K R230H,1
S36L R195I,1
I2283T R1868K E531* L140I,1
R477C R505C,1
A1824T P107P G79V,1
V1339V D1361N F1673L N2306N,1
S1702S R1602H,1
I161S R340I C659C S938Y K1108N E1175D E1198*,1
K91N K648N,1
E1315* F948F,1
E907D E1302D A1546A E2848* R3044I,1
R2659C E1201* T1179A E1104* K871N D384Y,1
R1384H F1991F,1
I323I E62D,1
C623C I691S A727V,1
K445K S360Y D132N,1
K895N L596I D407N,1
A626D L713M,1
K762R T539M,1
E736* K684T F589L,1
K244N P365P,1
D217G I300I,1
Y10C R61*,1
R419I A554E A1031T I1269I,1
E107K D669G,1
D156N D223N R296W,1
D355N L903F,1
E954K L666M,1
S98S L86I R36H,1
R425C L100I,1
E2926K G1531* Y311Y V130V,1
A3005T A2942A T2880T D2792N D2619N S1846Y R836Q D598N E289* D263N,1
E1708K L1267I G1127C E321* R264S,1
E1090* L93L,1
R133R P281P D828N E857E Q1320H E1379K,1
K2675N D2181N I1222L S1049S D910Y P784T,1
E380K E330* E172D,1
D1530Y R1766Q T1966A,1
R187Q T236T Q640Q,1
F461F D697N,1
F565L E1006*,1
D119N E275*,1
D54D D146Y,1
V854V E711* V274A,1
F502L F900L,1
Y14C E130E,1
K170N E275G R310I,1
P97P E152K,1
L210L D364Y,1
K119N R65*,1
R4327Q E3451D,1
A434T I353I,1
T144M A208V,1
K274N K356T K754E,1
S222Y R396*,1
I275M E334K E487*,1
E299D E722*,1
C12C E76*,1
T36T E509D K529T,1
S19F F116L,1
P669S E782K,1
E33* E441K,1
K42N V256V,1
L361L I1151I,1
M325I F169L,1
S288S T217I,1
F898L E953D,1
E669* R530Q R434C F399F,1
L1226V R843*,1
Q34H R930*,1
R208Q R552Q,1
R250Q S217I,1
L59L P102P,1
E650* E550K,1
G332G R1356Q,1
T210T K58R,1
F424F I491I,1
R160H S249Y,1
K156N V384I R652I S845S R1186*,1
S337S F3F,1
S559S F244L,1
S451Y L217L,1
R533* S467Y D252N,1
P45H Q1043H,1
M376I S355N,1
R323I T577T,1
I269I V156V,1
E1170* E694* L492I R321Q,1
S71S R122R G303G,1
G125G G100E,1
R658* K239Q R179H,1
S2038S R1893C C1378C E1144K P193H,1
L2784I C2611C D2146Y E2097K F1797L L1414I I1248I R627C,1
S2269Y S1572S K891N,1
K397N C251C E110*,1
S2143F V1554A Y399Y R341H E265*,1
E268* S738Y,1
P197P R868W,1
D360N K483N,1
K960N S575L,1
E927G A241V L188I,1
L1003M F886C R328* L96L,1
E219* K681Q,1
G912G R1999R,1
V139V F510L,1
E1968K P1925P E888*,1
I198I Y120H,1
E620K R343* S219S,1
K59K R400W,1
R45C Q166Q F739F,1
I207I I519I F1666L,1
E1225K Q1536H E1561* E1619D K1652T D1972Y,1
A18T F154L L480I,1
R101Q A183T I225I D340Y,1
R80* F276F,1
P46S S119L,1
R405R E1434D,1
L200L R672C,1
E739* Q589Q A476T,1
R482H R326C,1
E318* R264Q,1
A865V R1252*,1
I474I S594Y A905D E1037*,1
A2150T K1382M R1158W K940K S52S,1
G1120E S2005*,1
N276K Q298*,1
S2455R E2528K,1
I251F R249L,1
S396Y I365I V356V F112F,1
R100* L98P,1
T1881P E1052G,1
F138Y F138Y,1
L270L L250V,1
V407V A409A,1
D5696N L4806M,1
V870V E873D,1
G273C E347D,1
R1270C N1636S,1
T546S I261I,1
Q1982Q N1286K R885H,1
A234A P148S,1
R88Q H1047R,1
R554* Q1378*,1
H214R A826T,1
F2812F L268I,1
D125N A1706T,1
E55K E59K,1
E645E P655P,1
E288* E216K D170N,1
S1580L R482S,1
R496Q I111I,1
S357* D224Y,1
A600S R598S,1
H159H P314S,1
R75W V863L,1
D423H I411V,1
F70F E542K,1
A176V P67P R59K,1
G149G R142S V60V V60F G58C,1
G2367C M881T,1
G2663A Y374C,1
V186A S626S,1
R393H Y415H,1
M210I F441V,1
E587* I1921L E3167K,1
R1417Q E488Q,1
E1555K S1641C,1
I533M D49H,1
S932* S896C,1
D852H R893T,1
I121I E4E,1
E6337Q E3905K,1
L153I D910A,1
R1500R D3977H,1
A2148D S1198N S592Y I529S E443*,1
E6535* L6422I S1195Y,1
S1173P G604V,1
Y1096D F577F,1
T245T T18A,1
E558D D81Y N20H,1
I3218I F3714S,1
L541L A315A,1
R94T R46*,1
E337D E222K,1
F99C T636T,1
Y613* K614I,1
281_282KE>N*,1
E193E G192E,1
H45Y D86G,1
M99L Y103S,1
R161* Y185Y,1
R8738R R3805Q,1
Y3577H R2360H,1
S179C F59F,1
S445P F530F,1
R333W A265A,1
R135Q G223S,1
R469R P299L,1
P256T E390Q,1
Q56* D174N,1
L6355V E1060Q,1
M1958I N1733S,1
G1773S A202V,1
L233L A632A,1
K2163K E2681K W1311* R1322S R2675K D2403N,1
R1923* I1395I,1
E952K P528S,1
E66K E544K,1
P1780L E2297K P1261S,1
F880I N962S,1
R1428W S3308F,1
S677S F40L,1
L2158L F1685F I1705I,1
S1416F L300L,1
G299E W541*,1
R903C E679K,1
N2024D K279*,1
G200S P941S,1
P695S P633L,1
P417L P9S,1
L331L R139C,1
E1484K D1435N A142T P671P F492F,1
K221K S335S,1
R298C S2246S,1
P1505L F1873F,1
P919S H2477Y,1
T345P T345T,1
L99L T5066A A2628V,1
I1790I G1845E,1
G841E L200F,1
P246S F237F,1
G819E T106S,1
L422L G524R,1
I313I S368L,1
K68T S335L,1
G1438E F2377F,1
H513Q P404L,1
R146K R162R,1
P135P I265I L119L,1
R1613Q G1660E V3547V P3626L,1
Q639Q P240F,1
G237G R375Q,1
G531E I1121I,1
P925P E1933E,1
E1724K E1416Q,1
V758M N127S,1
G2135V P2969H P3535Q,1
E1424D R705P,1
L6061F D196E,1
L411L P828T,1
Y594* P606P,1
E258Q E111Q,1
Q331* C176F,1
L755M K937K,1
T180A T180A,1
E913K E946K,1
A4624A T4539M A1697A,1
L724L I467M,1
P1467L W697L,1
Y274S Q149H,1
D1132G K49E,1
Q833K W347L,1
R1897W E1968K,1
A937T L747L,1
L606L F214F,1
P337L V869V P970L D86N,1
R498C T731T,1
P766S P68L G676V,1
Q348Q E355E,1
P948P F2566F,1
E2K L250F,1
R954C E1326K,1
F259C W344C,1
W526* R194Q,1
Q367R D368N,1
G664E D1208A,1
P487T P679P,1
G908E I118N,1
F234L G9R,1
I478I E103G,1
R130Q L325F,1
F1849V S297F,1
E322E I301I,1
R986Q R2327H,1
Q384H D392N,1
F217L F432I,1
P4L I561K,1
F48F R683C,1
F4218F F4781F,1
K330Q F10V,1
E524* R2450*,1
V465M D594Y,1
I3092I E2496K,1
I1413I R1589*,1
E563* N113H,1
P538P S504S,1
E508D E535*,1
R192* F269L,1
E1226D R814Q,1
D382N K306N,1
E313K E316K D327H E334Q,1
R4503K R4573H,1
E150E P123P,1
R1482P P1584L,1
E705K E294K,1
I1562M Q1901P,1
E102E E102E,1
E148Q E148Q,1
P67P P67P,1
I1105M I1105M,1
Q76* Q76*,1
R150R G140A,1
T927T H2624R,1
R162Q R235W,1
G1314E D746H,1
R2016H D1959H D1259D,1
L983L K3436M,1
K397N H394Q,1
S284C I293M,1
P117P E152E,1
R499Q R78Q,1
E76* S236L,1
R145Q F373C,1
L136R V670A V3088M A4116A,1
D180D C368Y,1
H236R G954E,1
S361S M1017I Y1758H R2650W E2871E,1
N94D G102R,1
R588Q D100G,1
G309G V407V,1
L1278P N499S,1
A520T V1086M,1
R273H H168R,1
V2068L V3941I S4222S,1
V263A R223M,1
A590V R991*,1
A1332V K1350R,1
Q224R K246R,1
N119D M127V R285Q,1
I340V H429Y,1
V163I D247V,1
C691C R736Q,1
T1506A F341L,1
M237V H179R,1
L1612I T509T,1
R499* R640W R1450* R2311I P2338H S2464Y,1
E833E E844K,1
E1483Q E408K,1
I604M N439Y,1
R112R E157K,1
F739F E871K,1
P941P G1337V,1
Q1617* S2260S,1
G1179F N3864S,1
S2471* P2469S,1
E288Q D78N,1
E40E E22Q,1
P1400P Q1343K,1
F289L L391L,1
S310L S311*,1
S2315C S1767L,1
E818K L1089L,1
G304G W271C,1
R646Q K174N,1
E1446* D402Y,1
E322K E684D,1
E169* E2845*,1
L1620I L1449I N332H,1
R427C A877D,1
K65N E234K,1
K593N V520I,1
E777* Q394Q,1
A1168V A1305V,1
E1058K E1991K,1
D362N L499L,1
E82K R28R,1
L560L G1228A,1
L841L I1208M,1
I101I Q579E,1
S1722F E636K,1
R3391Q K2917Q K2210N,1
E6214* I1853I,1
M1296L Q1035Q E839D,1
R722Q H944N,1
E1112D E1112*,1
K282N A1235D,1
E46K C184C,1
P302L K50N,1
V1394V E2012D,1
F697C N527H,1
L627V F674C S2373L,1
E539K E296K,1
E848D G467E,1
E192* E1012*,1
L688V L468I,1
K853E F95S,1
E481D E151*,1
F362L I223S,1
R59Q E260*,1
T2134M L840I E690*,1
E638K K552K,1
M386I D169H,1
K301R T574M,1
F156F E409D,1
399_400QP>HS,1
S51W F54L,1
A380P I409I,1
G1249R R882G,1
V424V V467V,1
G178W R817Q,1
S252T V245V Q257Q,1
F1014L F760L,1
T907T P883S,1
S536F E845Q,1
M652I E481K,1
H289D E117Q,1
R1744T E1455Q,1
G1547A R1088L,1
846_847DP>ET,1
V699L C251Y,1
R61K E99K,1
R334K S829*,1
C463Y R11*,1
T628M R386C,1
G748S V634V,1
R99W P8P,1
F423F N205K,1
P3321P E4194K,1
E1912* E3687E,1
A33T R98C,1
I2529M V2176V,1
A1775T V252M,1
G518V A731D,1
A307T T209M,1
G394S A187A,1
P359H R246H,1
D841Y Q223*,1
R107C R610R,1
I1287L A1759A,1
G73G N2148N,1
K725K I658I,1
E1091D T500A F277L,1
C275F G245V,1
E2343* S846S,1
R2151W C1838C,1
R161C V186I,1
L5031P T1363M,1
E39Q L587L,1
E148K P4S,1
S1313Y F810F,1
E641* G642R,1
S2281Y G755S,1
K21R M31R,1
N261K C262S,1
R248Q R273C,1
E179Q D176H,1
A71T A71A,1
S1547L G514G,1
S373F D930N,1
T2956T G2651G A531A,1
A532T R892C,1
M152I H308Y,1
E154G N171I,1
R2428W P1066P,1
Q36* Q34*,1
A144A E35E,1
Y59H G63S,1
L523M A333A,1
R5179C P4423S,1
R165R V155I,1
L1011L A2027T,1
G205G T156T,1
Q75H G46G,1
T309T S257S,1
Y886Y V342M,1
R1760Q K4352E,1
S1223L G822W,1
C783Y Q92H,1
T1526T H2248Q,1
R432R G89G,1
L1586L E1945K,1
L65L I90T,1
L904V D532N,1
E185* H1147H,1
V17V I94I,1
I21T C51R,1
D619Y E179K D129Y,1
L1040L S269N,1
F390C F480L,1
S369L I243I,1
V1320A F563F,1
R1666Q E1540D A594S,1
E454* E519K,1
S959P P1076L,1
K313N E40K,1
S514C A513G,1
R666T E2195D,1
I126V D185Y,1
A159A E136K,1
E1364K E192D,1
S1751Y S535L,1
G271G P3077S,1
C555C H421H,1
R1020W G720E,1
E850E I917I,1
1430_1431QG>HC,1
G2233L M2208I,1
P642L I422I,1
S1047S I778I,1
A45S S210F,1
K130T R67H,1
F1028L E683K D59G,1
I7749I R7549C,1
E1814* A1304T D720N,1
T73T R778C,1
R130Q R233*,1
L1220I F160C F44L,1
S1648L R174I,1
T3177T R1815* E1784*,1
G266E G266E,1
Y2287Y P2261A,1
S391S P230S,1
T352S T1082T,1
R470Q A157A,1
G134E G453R,1
R2139Q E898K,1
F83F E501K,1
L1285L K896*,1
T274I P73S,1
C223Y C628F,1
E1033K C1952*,1
S388R F693Y G214E,1
E204Q D148N K132N,1
V1155V S1131L,1
E149K V244I,1
Q774* S664F,1
R335C S346*,1
R223W S154C,1
Q159E Q190E,1
49_50WE>*K,1
P1117P T1059T,1
I328I S749F,1
M350I L184F,1
I9I Q154*,1
G1262E S1280L,1
G139S L32F,1
G710R E619K,1
S491F F906F,1
A1697A D808N,1
G382E T1105T V878M,1
V1068V T347T,1
G685E G679E,1
V1162I S379L,1
G847S G266E E839K,1
S1909L L537S,1
S1092F P1256S,1
447_448TL>TL,1
A465A A150V,1
G226K E760K,1
L227L L227F,1
D1120H E1303K,1
M127I V144V,1
I312I S313L,1
Q891Q P684L S274S,1
V981V R1350R E878K,1
Q751* R194C,1
E297K R61*,1
L406L K312K,1
L153F L2352L,1
F458F R112Q,1
G432G P54L,1
F337L H342Y L354V,1
S65F E215K,1
L966F G1766E,1
P2329L A1349A,1
I663I R57Q,1
A542T P486S,1
P842L E1470K,1
M964I W4822L,1
P252S P3626S,1
L1147L G904S,1
F1187F P1549S,1
F78F V39M,1
L183L S279F,1
D1012H R129W,1
S183* R175H,1
S6L R76L,1
G719A S768I,1
H664N A325V,1
I8156L S3393R E984D N141T,1
T7T K104Q,1
E1412D E1398D,1
Q3918H K1496T,1
L542R R933W,1
D8G Q156Q,1
P514S P608P,1
G1398R F577F,1
V706V E1720K,1
T504I R399R,1
C2325C V762V,1
P917L M1303I,1
P161T P128P,1
R94C E134K,1
R206C L144M,1
A467V T537T,1
P200P L10L,1
Y1298C L836M P760Q,1
D1252D G984C,1
G5G T33T,1
A172V S94S,1
V507M C376C,1
Q216H P114P,1
E866V R1385C,1
S128L L459F,1
T435M E699A,1
P451A G920W,1
V480M V350I,1
G519D P712L,1
T430I P518P,1
Q336R R309W,1
T2283M S761F,1
H105R F551L,1
R1159W H1352H R2020M D2581D,1
A576A A1122V K3988N,1
V1085V D511G R220Q,1
K963R H308R,1
R524R C579C,1
E622G P173H L170R,1
F567V S935G,1
L1264L A1210V R572H,1
V2508M I1113V A141V,1
S830N R731S,1
A170V R474H,1
G435E R445C T678M,1
Y101H R48S,1
H178N V265V,1
H156Y A216T,1
R649* T913A V2071I,1
V63M A704T,1
L1315P C624R,1
D333N T435I,1
G2948G S2232S,1
V704I N130N,1
A431V R486C,1
F623S F931L,1
R110H D869D,1
Q6443* S6323T,1
Y1299C I2065T,1
R593Q E56K,1
T471I R817C,1
T939A V1309A,1
R1397M K991Q,1
Y281C Y817H,1
D21H Q230E,1
Q600H E593K E549K,1
L302F Q331H,1
E417K R538C,1
S914F R941W,1
V560V K718K,1
A1911T R1782W R1614W E981D,1
T115A E116E L141L,1
E702K D714Y,1
Q527H G526E G509S M490I D486N D479H E448K,1
D368N W370C,1
A709V P815L,1
A4624A A2106A A1697A L1321L,1
L4085L L373L,1
E645E P655P V698E E701E A702A,1
R94R Q104Q,1
L1228L V1592V,1
R1937H D412D,1
R1122M C2759Y,1
S1365R L1304L,1
*1574* R534*,1
Q58* P279P,1
P2851P V2381V,1
P1798H P145P,1
R3783C A3199A R1696*,1
S253S D382N,1
R175W T199T,1
K83N R122R D210D,1
A2034A N1246N G707G,1
E1276Q G761V,1
R807S L395L,1
S1913R P1594L,1
D184D R38*,1
P261P G183G,1
G7638G I5501K T273T,1
A2V A231T,1
M704V S336G,1
P602T R615H,1
R1036* R79C,1
E435D R976R,1
P788L G1044G,1
R1032* R707Q,1
F1317F I86K,1
M1949I M374I,1
E1083V T2107T,1
L908M T817S,1
T220T T197T R129Q,1
R1648C R1364C,1
C525* R1450*,1
581_582YI>*F,1
R1623K K2128K,1
I21L K68S,1
P2S D14D,1
R948Q G1155E,1
H641L A2716A,1
G1045R Q1741H,1
T5443A K175M,1
Q5195H C5104Y,1
P633P P633P,1
Q61R Q61R,1
E423K F458F,1
R762C P767S,1
G1655G G432G,1
Q126H M123I,1
F1974F F1530F,1
P346S P19S,1
V740V S2621F,1
M1916I K1917R,1
G3495W A2863V Y2836C,1
P3684P P2665P,1
L1975L Y1865C,1
S1630P A365V,1
T3654T A3530V S3067S R2978C,1
A3011T P2462H,1
H2607H V908M,1
A1161T P3240P,1
L1226P R918C D139D,1
T447I R45C,1
V874A I663T R58H,1
H538H T290T,1
A92A V231V,1
K59T A106A,1
F86F E1937*,1
A526V A404V,1
R1145Q L440M,1
G90R R121Q,1
N1104S R728Q,1
A306T S393S,1
T672T G671D,1
8_9PL>PL,1
G830S G334E,1
P1225L P314F,1
P915S R1009C R1435M E1797*,1
A781T D857D,1
I164I W333*,1
H1397H E677D,1
S131S V48I,1
E203K A133T,1
A158T G653*,1
D2093D E3223K,1
V2111M R2234H,1
M227V D356N R659H,1
V121I T147A,1
S1063R R68C,1
P2458P S545S,1
D165V M375I,1
S474P V367M,1
V1039V R957*,1
R761* F425L,1
S243Y R394Q,1
L195L R487Q,1
E636K R579Q R11*,1
S1703S K413N G113E,1
L138I E1429K,1
T556T L1515Q,1
Q558H E300*,1
K415Q R864*,1
S1434I D506Y,1
E1247* E454*,1
G1347E A1540A,1
Y602F D715N,1
L6188L D3368Y Q329L,1
E421* R425L,1
Q1006K V981L,1
F261C S237L,1
E5432K K5081N G2000C K1568N,1
V357E P589T,1
D334Y E87*,1
G212V E193D,1
N12H F271L,1
F1753L L592I L128V E120*,1
I619I L23W,1
A94V Y327H R469R,1
K126N E452D,1
S1906S E1522* R1131I S1054F G602D D412Y,1
R1119* R597Q D235N,1
E378A E642K E1053D E1337E,1
R595Q E434K,1
R26Q Y464H S1189S,1
D1060Y R758Q R335H,1
F17L F126C,1
E109* L409I A1366V S1400L F1805L S2223*,1
R6Q L595L S686Y E734*,1
R36* L1039L F1159F,1
K2140* V3617L G4134C G4180C,1
V477L L132L,1
V36L V131G,1
G61E R561Q,1
L436L S644S,1
S69F P1575A,1
L2629L E692K P8578S R5518W,1
S524L G462E,1
S159F L303F,1
H1776Y T1847T E1902K,1
P2049L P1282S,1
E728K H461Y S627F,1
P1137P G450V,1
E1244K G634D,1
I407I P135S,1
E704D K618K,1
G26G S324F,1
I290I G456G,1
T377T P345L,1
E486K E779K,1
S1064F G1118G,1
G1569V R592C,1
R1285I L2284M,1
D1048N I4861T,1
K357* M186I,1
P334P I304F,1
P893L G999C,1
W47R W180C C251F,1
1495_1496MV>II,1
R302* E1322*,1
92_93AR>AR,1
R3350G L691L,1
E864* K1744M,1
N873S H844R,1
F346L V378I,1
R1209R L784Q,1
C866* E9K,1
T531T Q992H,1
L157L D442N,1
E79K I529M,1
E736* R130W,1
S1047Y N509K,1
A1546A Q1995P E2428D,1
I163I E239E,1
E742* Q1077P,1
R46Q K150Q,1
I704I T26T,1
T464M E871* I896M,1
Q776Q D465Y,1
P573L S1083L E1214*,1
E697* V590I E138K,1
K23N R368Q,1
F243V E2128*,1
R1327I R918W Y384C,1
A96A E449K,1
E233* M178I,1
C4367C E3884K V3528I A3120T,1
T240T I96I,1
R79I P6H,1
R956* E54K,1
E249* E257D,1
D800Y E652* S179L,1
E1149K S1871Y,1
S1508L F1192F D561G,1
R1001C S771L,1
K750N P959P R1719Q,1
E1263* S1058S F689S L198I,1
I91I L307M,1
T121M S243Y E332* A347T,1
R35W R463W,1
R289S K1298Q,1
R2687H S2291L S825Y S767Y E192G,1
S1394Y I219S Q82K,1
S2827* E1603D R536I,1
E299* E352K,1
R140Q R289*,1
E97K R31W,1
R85Q I284I K740N E862K E865D,1
D330G L46L,1
R514Q E219K,1
K547N E560D,1
S151L S629L,1
I43V E410*,1
R364Q L521L,1
L1324I E229D R65Q,1
K3200T R2790W R2553Q N2089D I1302I,1
D621N A572T E361D,1
E419K K280N,1
E904* S551S,1
E45D I598I,1
R499Q R127W,1
R1392Q R1169C,1
F266F D255N,1
E954* E164*,1
R1224C R1030C,1
K1465N E955K,1
Y234C Q387H P504S,1
S222Y V1661A,1
R552C E505K R253W,1
E826K D1154N I1269I,1
N413K E332*,1
E785K E674K K541T E105*,1
H461N D382E,1
V5011I E3805K E2435D N2181K R1966R E1879* R2610I R2159I R1840C E1243E E1252E R1091Q D1022Y E472K,1
K817Q R702Q,1
R77Q E2174K,1
F69L E570*,1
A183D R319Q,1
R316Q S293Y,1
F241L D280N,1
R830C Y677Y,1
G1623V V528M,1
K227Q F238C,1
R1936H F1857L R1715*,1
T962T S701F,1
D326N E211K,1
L580I L801I,1
K671T R394* R32Q,1
R902I T905T,1
R1610K I88I,1
L417F G193R,1
L3142L E1300E,1
D2766N K985E P675P,1
C1270R E213*,1
H210H G75C,1
R248* A224V,1
E117* F849F,1
E256K R406H,1
G216G R149Q,1
N127H E496*,1
S105S D287D K405E I703I,1
M228I A330A,1
L107L D257N,1
D132N D78N,1
G231G A360T E685* G2189D V2627I,1
D285Y P542P I633M,1
D786Y R821G,1
F370F E206A,1
L357W T320T,1
R454* R1388G R2115Q S2648S,1
K253E E339* R382W,1
R177Q G140D,1
Q2264Q D3044N,1
S889F T1184T,1
S470S I522I,1
F3693F H3885Y,1
G395E G259G,1
R64C E270V,1
L1638L F1870F,1
V658M P2229F,1
S274F P142P,1
L293L M297I R320R,1
K365K G19S,1
R318C V198L,1
R805* E1374*,1
R282W R196*,1
499_500QV>HF,1
E2246* V972A,1
L1766L V2I,1
R39C E282K,1
D169N D197Y S424S,1
P473L G794R,1
D27N D213N,1
E230K E35*,1
N2285S F2253L L1980L S1364Y L764R L27I,1
S323S F2154F F2278F,1
E36K E291D E334D,1
I266I T67T,1
I1056M V862V Q372K,1
R7567C A6109A R4741C L3963L M3428I L3026R A2391A V1626V D1233E A1216V S209S,1
E330* F232F L199I,1
R564Q S285Y,1
S641* E88K R63Q,1
S366Y P243S,1
E638* A630V,1
K71N K130K,1
R32Q K191N T362T,1
D163E V44V,1
R1701C E1576G R797Q,1
K465N D527N F1581F P1969S G2372* L2516L,1
R199R S41S,1
A385T L318L,1
A168T T38T,1
R439Q E713* F1119F,1
A795T T1317T R1502*,1
K904Q A328A,1
S323S S222S,1
G299G R145Q,1
I968M N343H,1
D26Y K177N,1
S196S G57G,1
R1399I A1209A E327K A121T,1
E216* N239K,1
V144V S212S,1
D698N R809I,1
D169Y E481* V655V,1
I641T T332A,1
D216N F191F,1
E1058K R277Q,1
F654F E60D,1
L2469L L736L,1
M49I P46P,1
E960K P284L,1
Q3951Q S3573L G4894E R4133C R2056R,1
R435R R896*,1
G18E A350V,1
Q720* E2006K,1
F3659F H2768Y G1762W T3739T,1
S368S S850F,1
S719L F47F,1
G539E S791L,1
G853E A156T,1
P459Q H283Y,1
E35K S104F,1
S437L S39F,1
Q1839R E623E,1
Q364Q F83F,1
V1247V R501* G122E,1
R1058P F1150F,1
129_130RG>SS,1
A87A S1707N,1
E343K A28D,1
E610K I627I,1
S330L S204F,1
D152N R953K,1
E151K K227K,1
M97I A159A,1
G191E R141K,1
G320R L226L,1
R263R G574G,1
E348Q D310H,1
Q1424Q R1263* M374I,1
S1157S F416F,1
F1718F L499L E1898E,1
S251L Q250H,1
E401K P246L,1
L114L K210R,1
P56S T17I,1
G17R L122L,1
L393Q I1108I,1
P1889S W976*,1
P568P R513R,1
F238F R391R,1
A2113A A2106A A1880A R1386Q,1
C130R R176C,1
K287N Q367H,1
A1014A R1827R,1
D600Y G437R,1
K670* Q1406*,1
R1380L K749K G1167R,1
R88Q N345K,1
E301K H427Y,1
C2396R L2366F,1
G1142R R63S,1
L87L L467L,1
I760L S765L,1
A132A D155Y,1
L1327L S130F F128F,1
Q858* L804V,1
E532* G1031W,1
V272M R174W,1
V843L L861Q,1
S1077R T482T,1
K43K G150E,1
G159G E1569K,1
R657R A1278V,1
P1067L S1198S,1
G670E E680K,1
L337L P926L,1
L1139L F3407F,1
R253* Y860Y,1
E113K S329S G348E,1
Q712* S151F,1
P876S R264R,1
P1570S H1871Y,1
P1115P E995Q,1
Q1367* Y1183*,1
I578M S211F,1
I378I E145K,1
Y1447* K934Q,1
D1252D R1135*,1
G805S R1203Q,1
R118Q S259L,1
R668C L7P,1
L1084L T253T,1
P322H K526R,1
I736I L1785L,1
R3842* G315E,1
E1738K K106K,1
K572K I894I,1
T316T V1059M,1
S64F C159R,1
I88I D25N,1
R273H V272M,1
M111I W110*,1
E915D D500Y,1
S454R S918L,1
T798A M384I,1
D40D S199S,1
R2895Q R2002H,1
H340P H346P H197P,1
R173H R233*,1
D2684D R3389Q,1
A668V A523A,1
R1822C S1886S,1
R429R E1126K,1
I358I R162H,1
M1228I R666H W620*,1
R1023Q R2613R,1
R88Q E542V,1
R1191H V2141I G4500G,1
P2349P N325N,1
R364H R2407Q,1
V1076V Q1520Q,1
A1739T T447A,1
R225C V90A,1
P993P A1193T,1
F219F A538A L749M,1
G217D P165P,1
T358T H490P T670P,1
R422I K793N,1
G516G G520G G707G,1
P1812P P1856P,1
T44P G61G,1
G29G T3194P,1
S3199R S2608S T891T,1
P693P T386P,1
V359G T190P V166G,1
V201G T1186P,1
P147P P1219P,1
V3078G Y255S,1
V874G V914G,1
V133G G164G,1
V266G G255G,1
W203G V86G,1
V3169G V1640G,1
H215P H439P W709G,1
T168P V198G,1
T563P V460G,1
V93G D271A,1
W772G G1210G,1
W111G G175G,1
H726P H904P,1
S190R T164P,1
W7866G H3308P,1
T1080P T591P,1
T1344P T129T,1
H289P V198G,1
V952G S1078S,1
T672P P632P,1
V488G T546P,1
V565G T418T,1
N311T P675P P699P P947P P953P P965P,1
H464P V1443G,1
G198G P496P,1
N516T G879G,1
T263P P287P,1
S1794S S1801S T1819P S1822S S1836S T1840P,1
V600I R553C,1
S40R N711N,1
S1364T L1051L,1
G156D L333M,1
L433L K626E T705T,1
Y885C N897S,1
Y652Y T463A,1
D895G I888N,1
E457K G572G,1
P220L R319R,1
Y876H A733T A73A,1
R455R R578W,1
T488T V560A,1
H469Y M138I,1
M324T Y335C,1
A525A H524H,1
V49V R95R,1
L1153L E1161G T1339A,1
I303I I262V,1
T253A S396S,1
T60M A163V,1
E937E R103W,1
S927C C937S,1
V263V I678V,1
P178P H1047R,1
G594D H655H,1
R760Q T57M,1
R555* E565G,1
N1922S A1705A,1
S850S E2496E,1
K1585K L1231L,1
Q51Q P334S,1
D1452D V1668V C3119C T3162A,1
T238M P107S,1
A729V L868L,1
A1948V T1120S,1
W2112R P1533A S1260S T1023M,1
R39W D492G,1
R225C E120E,1
Q277Q G53D,1
F308I R1018H,1
L2999L Y1455Y D944D,1
K818N S826T Y864C,1
